ach-gaba,ach-glut,ach-ach,gaba-glut,gaba-gaba,glut-glut
0.00032631428020508355,0.0008904516187953787,0.03909494053618222,0.0015097124836447812,0.24566736959290936,0.03772629446765413
0.0003522726116370223,0.0011575860472295106,0.03744154518728389,0.0019047921395577705,0.2413944532648718,0.03629655054058692
0.0003369263759407319,0.0011998200269959505,0.04118585233136317,0.001491004274212253,0.24154743461223005,0.034607938044530495
0.00037750349912985627,0.0013914441644377793,0.04070609932815176,0.0023570236029724686,0.24911024329031492,0.0312472647702407
0.00033577235140582536,0.0012526096033402922,0.03900578079685463,0.0017441860465116279,0.24906521739130436,0.03827571649702144
0.00032531334646264637,0.0013983406357788758,0.03857702633012179,0.0018789247276383234,0.251753967713371,0.03548196333530455
0.0003242649978184759,0.0011227763764731567,0.0358472692484454,0.0015606710885680843,0.25516168820721835,0.0384825327510917
0.000350443129337147,0.0011825079781387629,0.03997946643219094,0.002070495439980281,0.26509820850420895,0.041237113402061855
0.0002946637801200049,0.001235888294711824,0.041355392133052254,0.0015714005107051662,0.240248352486248,0.032835690206208135
0.0003359303097302905,0.0012174252604256394,0.03835279655808236,0.0028070175438596493,0.24398027908614695,0.04486328643482878
0.00029825838671964245,0.0010860648634908898,0.03943161634103019,0.0015345268542199487,0.2556785932891881,0.03405130038430601
0.0003093208048055285,0.001376512352387162,0.034476515375306126,0.0017091152815013405,0.23572821094601887,0.03658689387294825
0.0003614391943744899,0.0013144048601684472,0.034895655148819704,0.0031609700027139644,0.24009772208021352,0.03828955936618189
0.0003094810915338295,0.0014756985766649212,0.038982021855783165,0.0020439282354086236,0.23341144961499832,0.047938286344016895
0.0003448364411411885,0.0014620109225366275,0.03915381198204684,0.001127907887522519,0.24501898065994293,0.04272844272844273
0.000395607663029624,0.001378998799320011,0.03961127469851939,0.0019393625961600619,0.2351349538227599,0.04228949858088931
0.00032940141631725714,0.0015397656134566182,0.03883674127786398,0.0015503124848602295,0.2409210481363807,0.030586450960566232
0.0003429855374431711,0.0010359197319165302,0.04107198079533721,0.001000733871505771,0.2460708084014467,0.03428728170430648
0.00031672082806473054,0.0011026953471730723,0.03560408260147164,0.0016419832582099162,0.24438656367882164,0.03568977350720659
0.00029912009737900964,0.001174889006879879,0.03643730513369445,0.0016908132480190964,0.24369934003632016,0.04599682467679746
0.0003249137035934048,0.0011742831979645759,0.04211048530656317,0.0015602145294978061,0.24500150205280552,0.028831769345845235
0.00031532808736524565,0.0009996009345106412,0.03675412995210233,0.0016420625593637811,0.2438916318521332,0.03427600207733346
0.0003878477288956503,0.0009421296841510233,0.03987706041266982,0.0014778810469966174,0.23799276793043014,0.03938309005783531
0.0003384663491700238,0.0008970621215519175,0.04043572373431675,0.00112349987232956,0.24265215239980206,0.03268199896247622
0.0003300832110768925,0.0013013067288402103,0.03784457708316972,0.0015470396751216683,0.23545548827406243,0.035994732478173926
0.0002866934511660911,0.0013424475751076272,0.0419138077127712,0.0019540155018563147,0.2442603236945753,0.038573785052658294
0.0003607536927645406,0.001198394151836539,0.04159602352479511,0.0015725846083281462,0.24438087454025337,0.03591369991512931
0.00030744199009112507,0.0009499169788006333,0.03719051537138156,0.0018219084491004327,0.23283741410367603,0.04207608969513731
0.00034831009211852895,0.0008675772319596694,0.03890191333282916,0.0014954389113204724,0.25944333996023855,0.03825828711184871
0.0003597995589366215,0.0010950859999603229,0.03878650754771296,0.001844600498365749,0.24617775491666027,0.03663035839775123
0.0003549803444379511,0.0013048790614360786,0.04055891238670695,0.002150152302454757,0.23051169574489241,0.03970157207567279
0.0003433816561213345,0.0010509189702551007,0.03674566819358693,0.0017315184454812177,0.25188287345064,0.033208907195263225
0.0003561160129629669,0.0012924703808871046,0.03639530344434101,0.002042437308521502,0.23929283414025015,0.036451353524524256
0.00034331906881816565,0.0013101641152944421,0.03929348651247533,0.0016242005887727134,0.2410373760488177,0.028219484882418815
0.0003113072890843047,0.0013484421944122448,0.03876235717036847,0.001192408333609354,0.2407872650876019,0.03834355828220859
0.0003668756367500843,0.0013409976708987823,0.04180358616550379,0.0019052394083730257,0.23887410534042947,0.03404547994669647
0.00035185736115675914,0.0012367766023646547,0.04023780625784287,0.001919191919191919,0.24317512238291009,0.03822177731264504
0.00029034179297503677,0.0010937821201531294,0.03779558815190065,0.0013625525150448507,0.24101368873715656,0.037883261412673175
0.00036842727315223895,0.0009252925150162322,0.0392637783915248,0.0022540180321442573,0.24409722977825168,0.04051772650534609
0.00033246689894585125,0.0011976704136268277,0.038082477296412086,0.0014341943811451245,0.2347799979984655,0.02745584398922294
0.0003153807525815993,0.001246423391996237,0.03961338542231187,0.0016836406252579107,0.23790363482671173,0.03409524617276621
0.0003154717804064128,0.0014361332700283695,0.04006478821587922,0.0011703511053315996,0.2442589411726092,0.04602383531960997
0.0003647588604635934,0.0011532824500844938,0.03620109837316428,0.0016291847687196523,0.24760515984296133,0.029810549777117383
0.000368213485133999,0.0011220263318094466,0.03763125850218828,0.002283142795691809,0.246988348364163,0.04094781908354882
0.00031674374516297687,0.0012777820800743437,0.04047651947334136,0.0018748766528517858,0.24912875275761742,0.037205240174672485
0.0003422853722236202,0.0008140954817700762,0.040428423443543714,0.0021664204825209256,0.24862620855410497,0.039643555748750274
0.000360600943644879,0.0011886790210039583,0.040490924193794145,0.0018991770232899075,0.2392582793236468,0.04003044821564501
0.0003311928462345213,0.0012634439575196768,0.040419445240442754,0.0010985718565864376,0.2388579853897192,0.03945500993471473
0.00032101258163360605,0.0010323105377790464,0.04176477513538968,0.0015692171894666296,0.24505534687364958,0.03912608881907754
0.0003695540913625081,0.0011812710631053532,0.0386212432273899,0.0013958357566592999,0.23231386396397402,0.036917098445595854
0.00033457091280432845,0.0012104286737103596,0.0365965407964568,0.0016173324123523764,0.2539740860412592,0.029368327777543356
0.0003613392219074808,0.0012808570097810898,0.04049751141246664,0.001294305057745918,0.2570516578724513,0.03278379651436646
0.00036385805457226825,0.0013316649255530426,0.038056710846683654,0.0022559709666345163,0.2303907707968105,0.04696082021237642
0.0003819499868036975,0.0012373734369236992,0.041666666666666664,0.0019649582446373015,0.24469683957402955,0.03255324317758523
0.00033842413730201956,0.000746257054461218,0.03985430233232208,0.0016102296945299552,0.24030439869231018,0.039558665231431644
0.0003305343701090602,0.001298104226951889,0.03859930859733728,0.002752519046448759,0.24483450572228715,0.030433086227077646
0.0003319234271093849,0.001240334731360194,0.03715454068615718,0.0020894829358893566,0.2466614647196522,0.037433386768337594
0.0003628414500740602,0.0015153718401053108,0.039161602230877654,0.0014788038120276043,0.24059818691135276,0.03750167418188312
0.00032283738187851,0.001304631441617743,0.03856117384168166,0.0010677711087023346,0.25004186342476303,0.03503054989816701
0.00029629251506292333,0.0007559473585748483,0.03744503673553218,0.0019061313893022555,0.24737606259767034,0.04488385318692856
0.00037900660446472527,0.001274040635604717,0.0357070753418372,0.0022282863186449432,0.25239681638511885,0.038546307151230946
